steam_id_hash,leetify_id,privacy_mode,winrate,total_matches,first_match_date,rank_leetify,rank_premier,rank_faceit,rank_faceit_elo,rank_wingman,rating_aim,rating_positioning,rating_utility,rating_clutch,rating_opening,rating_ct_leetify,rating_t_leetify,stat_accuracy_head,stat_accuracy_enemy_spotted,stat_preaim,stat_reaction_time_ms,stat_spray_accuracy,stat_counter_strafing_good_shots_ratio,stat_ct_opening_aggression_success_rate,stat_ct_opening_duel_success_percentage,stat_t_opening_aggression_success_rate,stat_t_opening_duel_success_percentage,stat_traded_deaths_success_percentage,stat_trade_kill_opportunities_per_round,stat_trade_kills_success_percentage,stat_he_foes_damage_avg,stat_flashbang_thrown,stat_flashbang_leading_to_kill,stat_utility_on_death_avg,recent_matches_count,ban_count
f785888c155b1b54,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84554af2adb21066,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7891e72eab28542,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b08f0164e6c62d5b,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8918b0ad9719846c,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa59bdb568b2f3c4,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29c80676cb0c3188,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff2babc7cab9b491,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e73c90eb89e2727,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68f7e906d84ac17f,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69da0820015ab744,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c871f08bb783ddf4,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a24a4d02297028c6,83c50ecb-0057-48fb-bc62-42e1ad0c0e1c,public,0.5357,400,2020-01-29T04:17:00.000Z,4.1000000000000005,25541,9,2100,17,92.5066,72.5747,59.0878,0.1187,0.0693,0.0436,0.0382,21.7402,40.3947,9.6527,572.1483,44.3504,88.6423,56.5554,61.6057,40.3242,41.9191,54.8989,0.4027,48.6659,6.647,11.4721,7.8976,342.9856,100,0
264acc7fa15a655d,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33261e8463cf2704,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd24d9a1b6285494,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037d38bf460b74e,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a8c017a9640224d,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a50ad0e806258cd,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29896bfc63bb6c7e,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876be2b1af364cf3,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ea592516f894ef3,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7294a320f58eb78,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0780f90a0e83c922,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6254bebf988bdfff,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d634fc452ce8ca0,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4987749c47fdba2,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03225c5ef96666fa,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093f2642dbb96123,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8971952529f59331,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99dc4f061df112c6,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0614f0282a1ee651,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67819653f77acd98,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8fdbf86d46b7626,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b03aa89aecbd6173,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c293a7847ce0b24,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3586c32658a300d,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a812efe94db97f16,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cc3bc4b64da1e3e,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41c2ffe0fcad0580,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f08c796199344db3,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a68f96ac5b2a38,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655a2ea80bfe1f73,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5be704fe21d74ea0,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa20e7f0c7f6a62d,a55dcd40-e825-42a3-b159-6fe485d1e3cb,public,0.4483,1245,2020-08-14T04:01:24.000Z,-0.6,17756,5,1261,13,70.5402,44.433,58.6731,0.0957,-0.0223,0.0093,-0.0228,16.6839,36.7162,9.7539,668.0622,37.6869,82.5905,37.6965,49.2642,33.5432,35.8542,41.7388,0.2491,43.5032,8.9384,7.3674,6.0502,320.843,100,0
4983416d3f8874bb,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5d7fea1fdad519b,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c13a8f849966952,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e4617435fae3a30,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96e819a63b6f1cd1,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619ccb5f562550a,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb573fe3b767c49a,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9428d768e7ca724,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848bdc78df548931,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33517e61f51ff449,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eab819449e739d7c,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af919dd7d74b8ef5,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcf94c5b63756c5e,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b590e99791c683d,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07529ac21167db3c,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df5840e4a9dbf1da,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26dc1d9e3f1084be,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08061f84b56abe7e,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a4735b037c518cf,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ddb255ae0a0b441,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c99b4ace81fc15b9,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c2ad171e068c806,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1187e6acabed371,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0dbce4c6b0d6cf9,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf976b80c5162755,80220590-60bb-4b90-baf2-da3c0652d8a7,public,0.4643,55,2024-11-26T00:14:53.000Z,1.32,,,,,49.6011,52.7903,28.3156,0.0978,0.0158,0.0135,0.013,14.3225,32.2069,11.0267,668.3186,35.7006,78.0899,36.3016,53.2403,26.5794,31.8765,50.4793,0.3357,46.6774,6.8899,6.4657,3.1628,394.2255,55,0
2861adcdb1de2335,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182174853d528ffa,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b9f398a55dd82fe,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac35d37b627c6ea3,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4a753662565d273,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92d8910f364d42cd,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e44a2ef14b6c808f,fd85fb2a-fad6-4aa6-a0a2-51743ff6023f,public,0.5517,705,2023-02-08T07:35:52.000Z,0.97,13071,5,999,,59.4835,50.3989,64.5408,0.0836,0.0324,0.0135,0.0059,16.9776,35.1611,11.0819,656.736,36.6583,77.1838,44.4394,62.954,32.9133,36.2844,37.5503,0.3027,38.7962,8.3427,16.2278,5.6798,211.7119,100,0
9000af53834fc3d1,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316c59d2cad76212,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312cfe8ae24b6b74,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b02f7f58be39adf,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4b166237157c694,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16d1fed6bb14c1be,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd88a9a81e12760d,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dc464f28ec18688,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfcfc3376c4897df,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927a7148b56466a,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944d6d91073113d3,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b8ae8d8b7e98c72,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53dcf339d101d0f5,e10bd663-3e21-4454-a1aa-e998f8593b2a,public,0.7,438,2020-02-08T07:18:07.000Z,2.35,28234,10,,,69.1462,59.8706,77.0585,0.1608,0.0205,0.0241,0.0229,21.0724,33.0829,10.5455,603.6826,37.9318,76.5838,42.0345,46.7146,44.447,52.1663,50.7229,0.3117,43.4389,10.1423,17.1499,11.3759,237.9697,100,0
ffc7b100d84b3d8a,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3442070a137a808,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b4917add4ca9924,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf14a76dd6c0e3f9,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bed26214e3a177f,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e5ce7ef21b44def,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80b215732bf64954,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869ea53e6f95ba82,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f94563c2a9c6b60f,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0409659915db4d3a,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef2a44f980c507ed,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859b0a600d729928,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77a1389754453a40,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46084c10f2211f63,6067d693-7aa9-4ddf-aaae-a04d903e49b4,public,0.6667,366,2020-02-25T16:28:55.000Z,1.7399999999999998,25380,8,,,85.769,64.8027,52.9875,0.1284,0.0031,0.0079,0.0269,24.1743,36.0536,9.3742,576.1305,36.3216,84.3145,47.8041,48.6296,45.2567,49.667,48.2463,0.3484,48.9107,12.0748,6.7201,11.0411,377.9387,100,0
82f657c63151aa86,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062f680f28e43b8,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b800d31b95cb6e8,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6bff38937ef4dae,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a659fca27404a95,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c421a6a4e55ac36d,1dfcdbf9-7cb2-4148-af66-fd4a7f5934af,public,0.5667,1930,2020-01-26T04:09:51.000Z,-0.53,22316,8,1747,13,50.3989,52.3922,77.5487,0.111,-0.0099,-0.0075,-0.0029,18.8763,30.7313,12.443,636.0303,32.799,78.1856,35.4901,42.9972,41.7646,47.1427,54.4765,0.242,46.217,10.8534,15.2975,2.9544,243.5849,100,0
f1be07632ef4d4ad,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05f86ac588f5516a,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342ebaa94b6da799,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5afda49669c9fbc3,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81352b7d0783f964,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96dabf2fff2a554f,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc94be295b1e002c,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560e9f923d5656e2,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dde6dd73bc854f8d,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0294498fd5df044,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319d302185ffbde4,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb4f2a736f3e4c4f,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0857af91cc401d03,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfb7a7a9ceef8c92,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73661184d3895053,dd38a265-63bf-4fed-bb7a-f7ee53965d70,public,0.7333,559,2020-03-23T02:55:47.000Z,1.73,16157,10,,17,73.8914,50.3989,75.475,0.1061,0.0359,0.015,0.0198,18.1374,36.6949,11.1906,569.4085,37.66,78.9761,41.1349,54.3614,0,41.1528,43.9554,0.343,53.8693,8.2382,15.7717,5.2368,125.0013,100,0
3132b0fb7c8ce9a7,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6ddbbf9fb520352,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b4a878c3c7308f6,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d1053ebc4d5721f,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d244c46d2da9a6ef,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41aacc51bc0de0c8,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad86737effef4a0c,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7df7a127f270d36,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abc9c2bf7a2ae587,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80731e64e173941e,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88c8cf54f4ed766a,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a39ef364a2e2a3d7,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ca4e6cca6ed9942,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86a244114eb68b21,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaa00ec24225f169,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4d425c4871a3688,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9bde5962bda097d,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4493fd4d25606dc4,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6be888ad0194c664,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cc0d1bbc360d29d,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821a1291347b7bdb,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23b4c62f20c541be,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d0e5383cd0c4ae5,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f25b19dffb3194d,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e814eba04dfb0837,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202898fa4b53aa00,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ec7dc5bbdd2c259,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fad5b9b115720df0,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233accd97604ce75,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9452a8f8ed3dcc8,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68edc073e98c0603,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a36b410fcca995a,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df5ee8eba513f57c,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed63d19a5de4e993,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1bf2ce698158521,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973d0cde9f3d0a59,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0223ab46717dde77,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86aa9a7d9787077e,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0a0c871c21d7202,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d3cb082d7617ec,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed9c8f57acd56d61,d8961627-2f65-46a9-bc4f-feca60a9ee98,public,0.5714,179,2022-02-20T14:16:51.000Z,4.49,,,,3,75.8036,62.5516,68.0047,0.182,0.0142,0.0512,0.0383,18.336,38.4302,9.8916,647.2805,38.9354,80.9842,34.0761,47.5595,48.3279,55.7103,46.0361,0.3054,56.8061,12.7747,11.5575,6.0847,333.8937,100,0
84891daab05f0cb8,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3c9b36f02b2bcab,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dcb3180e875168a,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833dcbebe8f1725,,not_found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
